,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1628254033092964354,1628254033092964354,1677040987000.0,2023-02-22 10:13:07,+0530,,Latest news from our live coverage of US Election reveals riots. More updates to follow.,en,[],[],1112318259687317504,1112318259687317504,FakeNewsGen1,FakeNewsGen,3,10,https://twitter.com/FakeNewsGen1/status/1628254033092964354,[],[],0,,False,0,0,0,,US ELECTION,,,,,,,[],,,,
1,1628253839148167169,1628253839148167169,1677040941000.0,2023-02-22 10:12:21,+0530,, https://t.co/uSWGvCMpYi tampered with US election,en,[],[],1520493242692820997,1520493242692820997,hrtsrvr,Hrtsrvr,3,10,https://twitter.com/hrtsrvr/status/1628253839148167169,['https://t.me/TarotByJanineChannel/9160'],[],0,,False,0,0,0,,US ELECTION,,,,,,,[],,,,
2,1628253695044354048,1628253695044354048,1677040907000.0,2023-02-22 10:11:47,+0530,, https://t.co/uSWGvCMpYi tampered with US Election,en,[],[],1520493242692820997,1520493242692820997,hrtsrvr,Hrtsrvr,3,10,https://twitter.com/hrtsrvr/status/1628253695044354048,['https://t.me/TarotByJanineChannel/9160'],[],0,,False,0,0,0,,US ELECTION,,,,,,,[],,,,
3,1628249639932809216,1628244040029458432,1677039940000.0,2023-02-22 09:55:40,+0530,,@RnaudBertrand For the first time in a long time foreign policy is going to matter in a US election. When campaigning kicks off in earnest domestic propaganda is going to be absolutely insane in both volume and scope. Get your popcorn ready.,en,[],[],626287310,626287310,arthurgeyland,aquinas,3,09,https://twitter.com/arthurgeyland/status/1628249639932809216,[],[],0,,False,3,0,0,,US ELECTION,,,,,,,"[{'screen_name': 'RnaudBertrand', 'name': 'Arnaud Bertrand', 'id': '43061739'}]",,,,
4,1628235572333404161,1628200402914246656,1677036586000.0,2023-02-22 08:59:46,+0530,,"@chrissaccoccia1 Tough.  I will say the virus origin since it was a global lie, but the 2020 US election was a complete farce as was the Jan 6 BS.  All were run by the US CIA, so we can just call them the lie.",en,[],[],1594126311483740161,1594126311483740161,OldHoona,Hoona,3,08,https://twitter.com/OldHoona/status/1628235572333404161,[],[],0,,False,0,0,0,,US ELECTION,,,,,,,"[{'screen_name': 'chrissaccoccia1', 'name': 'Chris Sky🧱', 'id': '338426064'}]",,,,
5,1628231383154843648,1628206777186586625,1677035587000.0,2023-02-22 08:43:07,+0530,,"@patrickbetdavid Great Speech, With That Putin Could Win a US election",en,[],[],1356190034,1356190034,RogerMatters,Roger 🇺🇸 🍊,3,08,https://twitter.com/RogerMatters/status/1628231383154843648,[],[],0,,False,1,0,0,,US ELECTION,,,,,,,"[{'screen_name': 'patrickbetdavid', 'name': 'Patrick Bet-David', 'id': '45167431'}]",,,,
6,1628229711037100033,1628229711037100033,1677035188000.0,2023-02-22 08:36:28,+0530,,Musk is your designated Hitler until The US election season comes in a year from now .  imagine awaiting your assigned Hitler every year like clockwork  and  Imagine how intellectually lazy you have to be to accept and parrot such things .  Cognitive peasantry .,en,[],[],1556654802,1556654802,Philninetyone,PPG🇷🇺🇨🇳🇮🇷🇰🇵🇸🇾,3,08,https://twitter.com/Philninetyone/status/1628229711037100033,[],[],0,,False,2,1,0,,US ELECTION,,,,,,,[],,,,
7,1628227339669884930,1628155853319852032,1677034623000.0,2023-02-22 08:27:03,+0530,,"@Morey57Morey @dubsndoo It doesn't look like much of anything illegal happened here.   I volunteered on Bernie Sanders campaign in '16. Does that mean there was ""undue Canadian influence"" in the US election?",en,[],[],18845225,18845225,TheChandlerDude,Shadowy Cabal Enthusiast,3,08,https://twitter.com/TheChandlerDude/status/1628227339669884930,[],[],0,,False,0,0,0,,US ELECTION,,,,,,,"[{'screen_name': 'Morey57Morey', 'name': 'Michael Morey', 'id': '1520476229526335488'}, {'screen_name': 'dubsndoo', 'name': 'terry l.', 'id': '922145728960512000'}]",,,,
8,1628224100048191492,1628182787311247360,1677033851000.0,2023-02-22 08:14:11,+0530,,@Peter_Car3 @RonPaul Rigged just like every other US election.,en,[],[],1345657049841946626,1345657049841946626,FlagNotARag,BurningBrightLiberty 🇺🇸👑,3,08,https://twitter.com/FlagNotARag/status/1628224100048191492,[],[],0,,False,1,0,0,,US ELECTION,,,,,,,"[{'screen_name': 'Peter_Car3', 'name': 'peter', 'id': '1173523518'}, {'screen_name': 'RonPaul', 'name': 'Ron Paul', 'id': '287413569'}]",,,,
9,1628223237422292999,1628223237422292999,1677033645000.0,2023-02-22 08:10:45,+0530,,"East Palestine, OH takes on Norfolk Southern Railway! Biden &amp; his whole coterie of criminal bipartisans need held accountable! New US Election NOW. Get them out of our American gov't!",en,[],[],1502040187093852161,1502040187093852161,woogie_boy,Boogie Woogie Bugle Boy,3,08,https://twitter.com/woogie_boy/status/1628223237422292999,[],[],0,,False,0,0,0,https://twitter.com/artistkollwitz/status/1628130130655645705,US ELECTION,,,,,,,[],,,,
10,1628217522758754309,1628212133564661760,1677032282000.0,2023-02-22 07:48:02,+0530,,"@MattSainsb ""Leftist"" or ""Libertarians"" don’t mean anything anymore in identity politics world unless at US election season. I rather stick with some topic that people can agree or at least have meaningful discussion, otherwise people will easily fall into endless white noise of buzzword.",en,[],[],1261084651,1261084651,yuyuesun,yuyue.sun,3,07,https://twitter.com/yuyuesun/status/1628217522758754309,[],[],0,,False,1,1,0,,US ELECTION,,,,,,,"[{'screen_name': 'MattSainsb', 'name': 'Dee Dee Vorhees 🎴', 'id': '89347280'}]",,,,
11,1628216283140595713,1628216283140595713,1677031987000.0,2023-02-22 07:43:07,+0530,,Latest news from our live coverage of US Election confirms landslide victory. More updates to follow.,en,[],[],1112318259687317504,1112318259687317504,FakeNewsGen1,FakeNewsGen,3,07,https://twitter.com/FakeNewsGen1/status/1628216283140595713,[],[],0,,False,0,0,0,,US ELECTION,,,,,,,[],,,,
12,1628208868957249539,1347288717447323651,1677030219000.0,2023-02-22 07:13:39,+0530,,@mtgreenee @realDonaldTrump “World War III” is to rationalize Putin’s war crimes in Ukraine. “Russiagate” is to distract from Putin’s political crimes in the 2016 US election.,en,[],[],335058754,335058754,Tsunamequity,Ministry of Truth,3,07,https://twitter.com/Tsunamequity/status/1628208868957249539,[],[],0,,False,0,0,0,,US ELECTION,,,,,,,"[{'screen_name': 'mtgreenee', 'name': 'Marjorie Taylor Greene 🇺🇸', 'id': '826065164504006657'}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': '25073877'}]",,,,
13,1628207865486778369,1628157594127695878,1677029980000.0,2023-02-22 07:09:40,+0530,,@dawnobee @TrueNorthCentre That all changed with the internet. Look at what happened in the previous US election.,en,[],[],1216021034643705856,1216021034643705856,MoonGlo33,MoonGlo,3,07,https://twitter.com/MoonGlo33/status/1628207865486778369,[],[],0,,False,1,0,0,,US ELECTION,,,,,,,"[{'screen_name': 'dawnobee', 'name': 'Dawnobee ☼', 'id': '1519357266683523072'}, {'screen_name': 'TrueNorthCentre', 'name': 'True North', 'id': '3664109892'}]",,,,
14,1628207316414898176,1628207316414898176,1677029849000.0,2023-02-22 07:07:29,+0530,,"“World War III” is to rationalize Putin’s war crimes in Ukraine. “Russiagate” is to distract from Putin’s political crimes in the 2016 US election.  Anyone pushing these ideas is a traitor, a cult member, a propagandist or all three.  https://t.co/GMh1xeKEbS",en,[],[],256154569,256154569,jimstewartson,"Jim Stewartson, Antifascist🇺🇸, Mike Flynn is Q",3,07,https://twitter.com/jimstewartson/status/1628207316414898176,[],['https://pbs.twimg.com/media/FpiN7FeaEAEaHLk.jpg'],1,https://pbs.twimg.com/media/FpiN7FeaEAEaHLk.jpg,False,310,51,104,,US ELECTION,,,,,,,[],,,,
15,1628206177963196417,1628200402914246656,1677029578000.0,2023-02-22 07:02:58,+0530,,@chrissaccoccia1 US Election,en,[],[],1070333454640922626,1070333454640922626,_Liberty_Tree__,Liberty 🌲,3,07,https://twitter.com/_Liberty_Tree__/status/1628206177963196417,[],[],0,,False,1,0,0,,US ELECTION,,,,,,,"[{'screen_name': 'chrissaccoccia1', 'name': 'Chris Sky🧱', 'id': '338426064'}]",,,,
16,1628204648459915265,1627734820657762311,1677029213000.0,2023-02-22 06:56:53,+0530,,"@options_insight And FYI street doesn’t mind being short Vega unless you got something like US election coming up or in the middle of EU sov debt crisis, I guess 😀",en,[],[],1283136041516445696,1283136041516445696,fatboy_magic,Fatboy👼🏽Magic,3,06,https://twitter.com/fatboy_magic/status/1628204648459915265,[],[],0,,False,0,0,0,,US ELECTION,,,,,,,"[{'screen_name': 'options_insight', 'name': 'Imran Lakha | Options Insight', 'id': '1039891131402780677'}]",,,,
17,1628203520514981888,1628203520514981888,1677028944000.0,2023-02-22 06:52:24,+0530,,Hey @JustinTrudeau resign you love the Chinese government inference in the 2021 election just like the Russian inference in the 2016 US election for Trump ..Trudeau keep Hillary Clinton and Obama outta of your mouth,en,[],[],1548373231261732867,1548373231261732867,canadian202286,Team Centrist🇨🇦🇺🇲🇺🇦🇮🇱,3,06,https://twitter.com/canadian202286/status/1628203520514981888,[],[],0,,False,0,0,0,,US ELECTION,,,,,,,[],,,,
18,1628203152272142337,1628203152272142337,1677028856000.0,2023-02-22 06:50:56,+0530,,"Sachs: ""The press has not said a word about the US blowing up NordStream, in 8 weeks, why is that?""  The press still has it's hands full, in not saying a word about the truth of the pandemic, on top of still being very busy with not saying a word on the 2020 US election fraud..",en,[],[],961394257,961394257,machteloze,MachtelozeAutochtoon,3,06,https://twitter.com/machteloze/status/1628203152272142337,[],[],0,,False,0,0,0,https://twitter.com/JoostNiemoller/status/1628167493595414530,US ELECTION,,,,,,,[],,,,
19,1628202833765097476,1628167493595414530,1677028780000.0,2023-02-22 06:49:40,+0530,,"@JoostNiemoller Sachs: ""The press has not said a word about the US blowing up NordStream, in 8 weeks, why is that?""  The press still has it's hands full, in not saying a word about the truth of the pandemic, on top of still being very busy with not saying a word on the 2020 US election fraud..",en,[],[],961394257,961394257,machteloze,MachtelozeAutochtoon,3,06,https://twitter.com/machteloze/status/1628202833765097476,[],[],0,,False,0,0,0,,US ELECTION,,,,,,,"[{'screen_name': 'JoostNiemoller', 'name': 'Joost Niemoller', 'id': '187879473'}]",,,,
20,1628188363890262016,1628144002229997568,1677025330000.0,2023-02-22 05:52:10,+0530,,@SpencerFernando At least the US election systems are air tight and its leader isn’t an 80-year-old dementia patient who has teamed up with a uber-corrupt Eastern European country that is hell-bent on poking some sort of Russian nuke-bear. And the fincial situation is fantastic!,en,[],[],169498771,169498771,MRBigelow,Matt Bigelow - Tokyo,3,05,https://twitter.com/MRBigelow/status/1628188363890262016,[],[],0,,False,0,0,0,,US ELECTION,,,,,,,"[{'screen_name': 'SpencerFernando', 'name': 'Spencer Fernando 🇨🇦', 'id': '613556386'}]",,,,
21,1628186083895967744,1628186083895967744,1677024787000.0,2023-02-22 05:43:07,+0530,,Latest news from our live coverage of US Election uncovers protests. More updates to follow.,en,[],[],1112318259687317504,1112318259687317504,FakeNewsGen1,FakeNewsGen,3,05,https://twitter.com/FakeNewsGen1/status/1628186083895967744,[],[],0,,False,0,0,0,,US ELECTION,,,,,,,[],,,,
22,1628184314382024709,1628184314382024709,1677024365000.0,2023-02-22 05:36:05,+0530,,Mayoral election one week away #USElection #Votes #USElectionNews #USElections #USNewsToday [Video]  https://t.co/4axj3qyBVn,en,"['uselection', 'votes', 'uselectionnews', 'uselections', 'usnewstoday']",[],1605013933198540800,1605013933198540800,JennaLUSA,Jenna Linden,3,05,https://twitter.com/JennaLUSA/status/1628184314382024709,['http://dlvr.it/SjnNqy'],[],0,,False,0,0,0,,US ELECTION,,,,,,,[],,,,
23,1628183141881118720,1626658721513234437,1677024085000.0,2023-02-22 05:31:25,+0530,,"@guardpilot @jryboi @TdotWil @DenesTorteli A lot of us did care and wanted Bush to do more about it. Russians chose to invade during US election season, when Bush was hoping to not rock the boat and hand the election to Obama. Obama won anyway.  Hopefully we've learned the folly of appeasement (for like the 3rd time).",en,[],[],932480862490214401,932480862490214401,Ragthesadbag,Christopher Lastname,3,05,https://twitter.com/Ragthesadbag/status/1628183141881118720,[],[],0,,False,0,0,0,,US ELECTION,,,,,,,"[{'screen_name': 'guardpilot', 'name': 'Peter Pilot🚁', 'id': '31206491'}, {'screen_name': 'jryboi', 'name': '🇺🇲 Not a Pubelican 🇺🇦', 'id': '3138240944'}, {'screen_name': 'TdotWil', 'name': 'T wil', 'id': '1465477039'}, {'screen_name': 'DenesTorteli', 'name': 'Dénes Törteli 🇪🇺🇭🇺🇺🇦', 'id': '1497147066044268544'}]",,,,
24,1628179930851819524,1627849240885051393,1677023320000.0,2023-02-22 05:18:40,+0530,,@_fat_ugly_rat_ How long have you been doing this for?,en,[],[],1472601465374101505,1472601465374101505,US_ELEC,US Election Analysis,3,05,https://twitter.com/US_ELEC/status/1628179930851819524,[],[],0,,False,0,0,0,,US ELECTION,,,,,,,"[{'screen_name': '_fat_ugly_rat_', 'name': 'James🗳', 'id': '1136702153123401728'}]",,,,
25,1628178538808639488,1628178538808639488,1677022988000.0,2023-02-22 05:13:08,+0530,,Latest news from our live coverage of US Election confirms cheating scandal. More updates to follow.,en,[],[],1112318259687317504,1112318259687317504,FakeNewsGen1,FakeNewsGen,3,05,https://twitter.com/FakeNewsGen1/status/1628178538808639488,[],[],0,,False,0,0,0,,US ELECTION,,,,,,,[],,,,
26,1628175945218547712,1627790531643469824,1677022370000.0,2023-02-22 05:02:50,+0530,,@camo_truck @Czesc45 They disagreed with this and said they total number of registered voters in the election were over 209 million. That’s according to the US Election Assistance Commission.   We may never know what really happened.,en,[],[],1598424565734055942,1598424565734055942,Stephgraff1,Stephanie Graff,3,05,https://twitter.com/Stephgraff1/status/1628175945218547712,[],[],0,,False,0,0,0,,US ELECTION,,,,,,,"[{'screen_name': 'camo_truck', 'name': 'CamoTruck', 'id': '1596193257947537409'}, {'screen_name': 'Czesc45', 'name': 'Warrior Renata', 'id': '1566171392608899073'}]",,,,
27,1628173074523717632,1628171395476717569,1677021685000.0,2023-02-22 04:51:25,+0530,,@TheDiamondFence based and real,en,[],[],1472601465374101505,1472601465374101505,US_ELEC,US Election Analysis,3,04,https://twitter.com/US_ELEC/status/1628173074523717632,[],[],0,,False,3,0,0,,US ELECTION,,,,,,,"[{'screen_name': 'TheDiamondFence', 'name': 'TDF', 'id': '1487981646959759363'}]",,,,
28,1628172997243674624,1628171395476717569,1677021667000.0,2023-02-22 04:51:07,+0530,,"(primary, obviously)",en,[],[],1472601465374101505,1472601465374101505,US_ELEC,US Election Analysis,3,04,https://twitter.com/US_ELEC/status/1628172997243674624,[],[],0,,False,2,0,0,,US ELECTION,,,,,,,[],,,,
29,1628172994676662278,1628053108730241024,1677021666000.0,2023-02-22 04:51:06,+0530,,@jbased @OlooneyJohn Many Believe Joe Biden won the US election!,en,[],[],257443316,257443316,levellerlou,Louie#VoteAnyoneButLibLabConGreen,3,04,https://twitter.com/levellerlou/status/1628172994676662278,[],[],0,,False,0,1,0,,US ELECTION,,,,,,,"[{'screen_name': 'jbased', 'name': 'Jay Debased', 'id': '101303345'}, {'screen_name': 'OlooneyJohn', 'name': 'John Olooney', 'id': '1411914198054051840'}]",,,,
30,1628172320169725954,1628172320169725954,1677021505000.0,2023-02-22 04:48:25,+0530,,I wonder if US election has the potential to make a more stable situation for this war and other militaristic bids of influence to end,en,[],[],557822951,557822951,dartgunintel,💰Total 🌐News 📈 Junky📣,3,04,https://twitter.com/dartgunintel/status/1628172320169725954,[],[],0,,False,0,0,0,https://twitter.com/guardian/status/1628168939808215043,US ELECTION,,,,,,,[],,,,
31,1628172199906660352,1628043315546558464,1677021477000.0,2023-02-22 04:47:57,+0530,,@AroopDatta @TimesAlgebraIND hahaha Dotta babu .. BJP kitana vote paya tha Bengal me ye dekho .. Momata ji ab Left ka baat hi nai karta din raat BJP -BJP gata hai … soch lo kya kiya hoga us election me ..,in,[],[],1510870073158041606,1510870073158041606,tisariank,ThirdEye,3,04,https://twitter.com/tisariank/status/1628172199906660352,[],[],0,,False,1,0,0,,US ELECTION,,,,,,,"[{'screen_name': 'AroopDatta', 'name': 'Aroop Datta 🇮🇳', 'id': '113542931'}, {'screen_name': 'TimesAlgebraIND', 'name': 'Times Algebra', 'id': '1097897763445108738'}]",,,,
32,1628171837359403008,1628145381761511431,1677021390000.0,2023-02-22 04:46:30,+0530,,"@TashaKheiriddin Ask her if probing Russian interference of US election is ""Trump-like"" and ""demonizes"" the democratic process.",en,[],[],2578713297,2578713297,kendroiddddd,Ken 🌻🇭🇰🗽🇨🇦,3,04,https://twitter.com/kendroiddddd/status/1628171837359403008,[],[],0,,False,0,0,0,,US ELECTION,,,,,,,"[{'screen_name': 'TashaKheiriddin', 'name': 'Tasha Kheiriddin', 'id': '116939663'}]",,,,
33,1628171691955470336,1628139685380821036,1677021355000.0,2023-02-22 04:45:55,+0530,,"@stevenchase Ask her if probing Russian interference of US election is ""Trump-like"" and ""demonizes"" the democratic process.  Seriously, ask her.",en,[],[],2578713297,2578713297,kendroiddddd,Ken 🌻🇭🇰🗽🇨🇦,3,04,https://twitter.com/kendroiddddd/status/1628171691955470336,[],[],0,,False,3,0,0,,US ELECTION,,,,,,,"[{'screen_name': 'stevenchase', 'name': 'Steven Chase', 'id': '16338550'}]",,,,
34,1628171659747393537,1628171659747393537,1677021348000.0,2023-02-22 04:45:48,+0530,,"Ask her if probing Russian interference of US election is ""Trump-like"" and ""demonizes"" the democratic process.",en,[],[],2578713297,2578713297,kendroiddddd,Ken 🌻🇭🇰🗽🇨🇦,3,04,https://twitter.com/kendroiddddd/status/1628171659747393537,[],[],0,,False,0,1,0,https://twitter.com/stevenchase/status/1628139685380821036,US ELECTION,,,,,,,[],,,,
35,1628171395476717569,1628171395476717569,1677021285000.0,2023-02-22 04:44:45,+0530,,my final wisconsin supreme court election prediction... what do ya think?  https://t.co/R5QERV05p7,en,[],[],1472601465374101505,1472601465374101505,US_ELEC,US Election Analysis,3,04,https://twitter.com/US_ELEC/status/1628171395476717569,[],['https://pbs.twimg.com/media/FphtOioXsAEkYdP.jpg'],1,https://pbs.twimg.com/media/FphtOioXsAEkYdP.jpg,False,53,14,5,,US ELECTION,,,,,,,[],,,,
36,1628170457869586432,1628170457869586432,1677021061000.0,2023-02-22 04:41:01,+0530,,Didn’t have Canadian corporations interfering in the US election on my bingo card.,en,[],[],35336584,35336584,educatorEC,E the Educator,3,04,https://twitter.com/educatorEC/status/1628170457869586432,[],[],0,,False,3,0,0,https://twitter.com/schwartzbcnbc/status/1628042561955717122,US ELECTION,,,,,,,[],,,,
37,1628167261662969857,1628142714247168000,1677020299000.0,2023-02-22 04:28:19,+0530,,@AndyOstroy Don't exonerate him by suggesting his statement was due to naivete. Russia interfered in the US election. All throughout his sham presidency he elevated Putin above US national intelligence. He knew exactly what he was saying.  https://t.co/WjPdi6tGd9,en,[],[],1492690652529889282,1492690652529889282,Marigold_514,⚖️🌎 Justice🖤 😷 🇺🇦,3,04,https://twitter.com/Marigold_514/status/1628167261662969857,[],['https://pbs.twimg.com/tweet_video_thumb/FphpfhCX0AMkaht.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FphpfhCX0AMkaht.jpg,False,0,0,0,,US ELECTION,,,,,,,"[{'screen_name': 'AndyOstroy', 'name': 'Andy Ostroy', 'id': '123281100'}]",,,,
38,1628163437749768193,1628163437749768193,1677019388000.0,2023-02-22 04:13:08,+0530,,Latest news from our live coverage of US Election confirms tie-breaker. More updates to follow.,en,[],[],1112318259687317504,1112318259687317504,FakeNewsGen1,FakeNewsGen,3,04,https://twitter.com/FakeNewsGen1/status/1628163437749768193,[],[],0,,False,0,0,0,,US ELECTION,,,,,,,[],,,,
39,1628162727116931072,1622298446760759299,1677019218000.0,2023-02-22 04:10:18,+0530,,@MaxMoneyAWA @Sugardaddy48594 @Patrick57200851 @catturd2 Unlike you &amp; your colluding cronies we won't turn our backs on decent ppl fighting for their freedom against an evil regime that interfered with 2016 US election. We won't close our eyes to #Putin's war crimes just because it means increase in oil price. That's what cowards do 😡,en,['putin'],[],230403822,230403822,AndySugs,Andy Sugden,3,04,https://twitter.com/AndySugs/status/1628162727116931072,[],[],0,,False,0,0,0,,US ELECTION,,,,,,,"[{'screen_name': 'MaxMoneyAWA', 'name': 'Billy Ray', 'id': '4777938035'}, {'screen_name': 'Sugardaddy48594', 'name': 'Suga daddy', 'id': '1622522742388973573'}, {'screen_name': 'Patrick57200851', 'name': 'Patrick', 'id': '1301238635057090560'}, {'screen_name': 'catturd2', 'name': 'Catturd ™', 'id': '1043185714437992449'}]",,,,
